[19:11:54][THREAD-7][HZ_RR_LOG_N.PY][_check_dif_soll_rueck]                            rücklauf(44.0)(<41.0?True): 33.4 ;soll(==0?False): 44.0 ;dif(>3?False||<-3?True): -10.600000000000001 ;move_dir: 1 ;move_time: 2000 ;pos_dif: 3 ;neg_dif: -3 ;range(41-47): 6
[19:11:55][THREAD-7][HZ_RR_LOG_N.PY][_check_dif_soll_rueck]                            ser_add_work(('valve_move', 1, 1, 2000, 1, 'ret_mon_valve_failback')): -> (True, True)
[19:11:57][THREAD-7][HZ_RR_LOG_N.PY][_check_dif_soll_rueck]                            rücklauf(44)(<41?True): -127.0 ;soll(==0?False): 44 ;dif(>3?False||<-3?True): -171.0 ;move_dir: 1 ;move_time: 2000 ;pos_dif: 3 ;neg_dif: -3 ;range(41-47): 6
[19:11:57][THREAD-7][HZ_RR_LOG_N.PY][_check_dif_soll_rueck]                            ser_add_work(('valve_move', 1, 2, 2000, 1, 'ret_mon_valve_failback')): -> (True, True)
[19:11:59][THREAD-7][HZ_RR_LOG_N.PY][_check_dif_soll_rueck]                            rücklauf(44.0)(<41.0?False): 49.4 ;soll(==0?False): 44.0 ;dif(>3?True||<-3?False): 5.399999999999999 ;move_dir: 0 ;move_time: 2000 ;pos_dif: 3 ;neg_dif: -3 ;range(41-47): 6
[19:11:59][THREAD-7][HZ_RR_LOG_N.PY][_check_dif_soll_rueck]                            ser_add_work(('valve_move', 2, 1, 2000, 0, 'ret_mon_valve_failback')): -> (True, True)
[19:12:02][THREAD-7][HZ_RR_LOG_N.PY][_check_dif_soll_rueck]                            rücklauf(44)(<41?True): 40.0 ;soll(==0?False): 44 ;dif(>3?False||<-3?True): -4.0 ;move_dir: 1 ;move_time: 2000 ;pos_dif: 3 ;neg_dif: -3 ;range(41-47): 6
[19:12:03][THREAD-7][HZ_RR_LOG_N.PY][_check_dif_soll_rueck]                            ser_add_work(('valve_move', 2, 2, 2000, 1, 'ret_mon_valve_failback')): -> (True, True)
[19:12:04][THREAD-7][HZ_RR_LOG_N.PY][_check_dif_soll_rueck]                            rücklauf(44.0)(<41.0?False): 49.6 ;soll(==0?False): 44.0 ;dif(>3?True||<-3?False): 5.600000000000001 ;move_dir: 0 ;move_time: 2000 ;pos_dif: 3 ;neg_dif: -3 ;range(41-47): 6
[19:12:05][THREAD-7][HZ_RR_LOG_N.PY][_check_dif_soll_rueck]                            ser_add_work(('valve_move', 3, 1, 2000, 0, 'ret_mon_valve_failback')): -> (True, True)
[19:12:06][THREAD-7][HZ_RR_LOG_N.PY][_check_dif_soll_rueck]                            rücklauf(44)(<41?True): -127.0 ;soll(==0?False): 44 ;dif(>3?False||<-3?True): -171.0 ;move_dir: 1 ;move_time: 2000 ;pos_dif: 3 ;neg_dif: -3 ;range(41-47): 6
[19:12:07][THREAD-7][HZ_RR_LOG_N.PY][_check_dif_soll_rueck]                            ser_add_work(('valve_move', 3, 2, 2000, 1, 'ret_mon_valve_failback')): -> (True, True)
[19:12:08][THREAD-7][HZ_RR_LOG_N.PY][_check_dif_soll_rueck]                            rücklauf(44.0)(<41.0?False): 49.6 ;soll(==0?False): 44.0 ;dif(>3?True||<-3?False): 5.600000000000001 ;move_dir: 0 ;move_time: 2000 ;pos_dif: 3 ;neg_dif: -3 ;range(41-47): 6
[19:12:09][THREAD-7][HZ_RR_LOG_N.PY][_check_dif_soll_rueck]                            ser_add_work(('valve_move', 4, 1, 2000, 0, 'ret_mon_valve_failback')): -> (True, True)
[19:12:10][THREAD-7][HZ_RR_LOG_N.PY][_check_dif_soll_rueck]                            rücklauf(44)(<41?True): -127.0 ;soll(==0?False): 44 ;dif(>3?False||<-3?True): -171.0 ;move_dir: 1 ;move_time: 2000 ;pos_dif: 3 ;neg_dif: -3 ;range(41-47): 6
[19:12:11][THREAD-7][HZ_RR_LOG_N.PY][_check_dif_soll_rueck]                            ser_add_work(('valve_move', 4, 2, 2000, 1, 'ret_mon_valve_failback')): -> (True, True)
[19:12:12][THREAD-7][HZ_RR_LOG_N.PY][_check_dif_soll_rueck]                            rücklauf(44.0)(<41.0?False): 48.8 ;soll(==0?False): 44.0 ;dif(>3?True||<-3?False): 4.799999999999997 ;move_dir: 0 ;move_time: 2000 ;pos_dif: 3 ;neg_dif: -3 ;range(41-47): 6
[19:12:13][THREAD-7][HZ_RR_LOG_N.PY][_check_dif_soll_rueck]                            ser_add_work(('valve_move', 5, 1, 2000, 0, 'ret_mon_valve_failback')): -> (True, True)
[19:12:14][THREAD-7][HZ_RR_LOG_N.PY][_check_dif_soll_rueck]                            rücklauf(44)(<41?True): -127.0 ;soll(==0?False): 44 ;dif(>3?False||<-3?True): -171.0 ;move_dir: 1 ;move_time: 2000 ;pos_dif: 3 ;neg_dif: -3 ;range(41-47): 6
[19:12:15][THREAD-7][HZ_RR_LOG_N.PY][_check_dif_soll_rueck]                            ser_add_work(('valve_move', 5, 2, 2000, 1, 'ret_mon_valve_failback')): -> (True, True)
[19:12:17][THREAD-7][HZ_RR_LOG_N.PY][_check_dif_soll_rueck]                            rücklauf(44.0)(<41.0?False): 49.3 ;soll(==0?False): 44.0 ;dif(>3?True||<-3?False): 5.299999999999997 ;move_dir: 0 ;move_time: 2000 ;pos_dif: 3 ;neg_dif: -3 ;range(41-47): 6
[19:12:18][THREAD-7][HZ_RR_LOG_N.PY][_check_dif_soll_rueck]                            ser_add_work(('valve_move', 6, 1, 2000, 0, 'ret_mon_valve_failback')): -> (True, True)
[19:12:19][THREAD-7][HZ_RR_LOG_N.PY][_check_dif_soll_rueck]                            rücklauf(44)(<41?True): -127.0 ;soll(==0?False): 44 ;dif(>3?False||<-3?True): -171.0 ;move_dir: 1 ;move_time: 2000 ;pos_dif: 3 ;neg_dif: -3 ;range(41-47): 6
[19:12:20][THREAD-7][HZ_RR_LOG_N.PY][_check_dif_soll_rueck]                            ser_add_work(('valve_move', 6, 2, 2000, 1, 'ret_mon_valve_failback')): -> (True, True)
